               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                1608,            0.017307,             0.09778,          0.00082392,             0.85026,             0.64193,             0.68049,             0.44149,            0.047707,             0.25902,           0.0088891,           0.0027383,           0.0027383,           0.0027383
                1609,             0.01741,             0.10029,          0.00091678,             0.85128,             0.64363,              0.6819,             0.43468,            0.047837,             0.25926,           0.0090048,           0.0027346,           0.0027346,           0.0027346
                1610,            0.017236,            0.090346,          0.00086559,             0.81775,             0.64722,             0.67028,             0.43623,            0.048557,              0.2614,           0.0091253,            0.002731,            0.002731,            0.002731
                1611,            0.017199,            0.097148,          0.00074399,             0.78451,             0.64705,             0.66787,             0.43225,            0.049225,             0.26187,           0.0093481,           0.0027274,           0.0027274,           0.0027274
                1612,            0.017763,            0.095461,          0.00085629,             0.82254,             0.63054,             0.66742,              0.4368,            0.049461,             0.26147,           0.0093317,           0.0027238,           0.0027238,           0.0027238
                1613,            0.015847,            0.080417,          0.00062478,             0.80154,             0.63516,              0.6655,             0.43177,            0.049869,             0.26329,           0.0092399,           0.0027202,           0.0027202,           0.0027202
                1614,            0.015373,            0.085634,          0.00073285,             0.80343,             0.61755,             0.65457,             0.42925,            0.050373,             0.26489,           0.0090414,           0.0027166,           0.0027166,           0.0027166
                1615,             0.01736,            0.095626,           0.0011055,             0.80177,             0.60999,             0.65014,             0.42188,            0.050819,             0.26792,           0.0090589,            0.002713,            0.002713,            0.002713
                1616,            0.015937,            0.084919,           0.0005529,             0.80082,             0.61541,             0.64999,             0.42273,            0.050099,              0.2656,           0.0091649,           0.0027094,           0.0027094,           0.0027094
                1617,            0.017211,            0.094144,          0.00080287,             0.82113,             0.60955,             0.65622,             0.42954,            0.049836,             0.26546,           0.0091858,           0.0027059,           0.0027059,           0.0027059
                1618,            0.016428,            0.094759,          0.00083208,             0.83285,             0.61554,             0.66402,             0.43613,             0.04889,             0.26109,           0.0091243,           0.0027023,           0.0027023,           0.0027023
                1619,            0.015197,             0.08376,          0.00054973,             0.79435,             0.64562,             0.67518,             0.43779,            0.048366,             0.25916,           0.0090476,           0.0026988,           0.0026988,           0.0026988
                1620,            0.015754,            0.086613,          0.00083889,             0.81756,             0.63993,             0.67179,              0.4362,            0.047967,             0.25929,           0.0091436,           0.0026952,           0.0026952,           0.0026952
                1621,            0.016556,            0.083425,          0.00060356,             0.78123,              0.6463,             0.67183,             0.43104,            0.048033,             0.26165,           0.0092323,           0.0026917,           0.0026917,           0.0026917
                1622,            0.017101,            0.093211,          0.00079737,             0.80593,             0.63439,             0.67071,             0.43419,            0.047814,             0.26315,           0.0093667,           0.0026882,           0.0026882,           0.0026882
                1623,            0.016112,            0.084764,          0.00071126,             0.80773,             0.63439,             0.66577,             0.42816,            0.047645,             0.26616,            0.009318,           0.0026846,           0.0026846,           0.0026846
                1624,            0.016269,            0.084713,          0.00061768,             0.81877,             0.62853,               0.668,             0.42913,            0.047495,              0.2675,           0.0093855,           0.0026811,           0.0026811,           0.0026811
                1625,            0.016474,            0.090751,          0.00085739,             0.81178,             0.62768,             0.67512,             0.43403,            0.047525,             0.26976,           0.0094372,           0.0026776,           0.0026776,           0.0026776
                1626,            0.015193,            0.084838,          0.00064996,             0.83569,              0.6338,             0.67149,             0.43236,            0.047561,             0.27219,           0.0093665,           0.0026741,           0.0026741,           0.0026741
                1627,            0.015485,            0.096115,          0.00064735,              0.8108,             0.64067,             0.67345,             0.42871,             0.04793,             0.27547,            0.009425,           0.0026706,           0.0026706,           0.0026706
                1628,            0.015308,             0.08756,          0.00065631,             0.80872,             0.63959,             0.66741,             0.43457,            0.048116,             0.27573,           0.0094823,           0.0026672,           0.0026672,           0.0026672
                1629,            0.016442,            0.082309,          0.00075028,             0.77365,             0.64562,             0.66046,             0.42624,             0.04873,             0.27778,            0.009431,           0.0026637,           0.0026637,           0.0026637
                1630,             0.01681,            0.083562,          0.00077921,             0.78334,             0.64532,             0.66269,             0.43125,            0.048691,             0.27458,           0.0095496,           0.0026602,           0.0026602,           0.0026602
                1631,            0.015957,             0.08199,          0.00062222,             0.83935,             0.62315,             0.66274,             0.43012,            0.048816,              0.2719,           0.0098541,           0.0026568,           0.0026568,           0.0026568
                1632,            0.016144,            0.089511,          0.00063507,             0.83901,             0.62282,             0.66083,             0.43191,            0.048822,             0.26729,            0.010131,           0.0026533,           0.0026533,           0.0026533
                1633,            0.015715,            0.088708,          0.00077565,             0.84441,             0.62256,             0.65884,             0.43167,            0.049137,             0.26544,             0.01036,           0.0026499,           0.0026499,           0.0026499
                1634,            0.015043,            0.077814,           0.0007679,             0.80073,             0.64723,             0.66475,             0.42943,            0.049342,             0.26435,            0.010597,           0.0026465,           0.0026465,           0.0026465
                1635,            0.015828,            0.086423,          0.00086072,             0.79193,             0.63546,             0.66032,             0.42965,            0.049826,             0.26507,            0.010702,            0.002643,            0.002643,            0.002643
                1636,            0.015596,            0.078621,          0.00081829,             0.87424,             0.60819,             0.65912,             0.43284,            0.049869,             0.26385,            0.010722,           0.0026396,           0.0026396,           0.0026396
                1637,            0.015655,            0.087678,          0.00073625,              0.8746,             0.60822,             0.65641,             0.42589,            0.050038,             0.26558,            0.010737,           0.0026362,           0.0026362,           0.0026362
                1638,            0.015557,             0.08267,           0.0006944,             0.87415,             0.60822,             0.65445,              0.4221,            0.050143,             0.26637,            0.010649,           0.0026328,           0.0026328,           0.0026328
                1639,            0.015221,            0.084847,          0.00066895,             0.87335,             0.60822,             0.65476,             0.42009,            0.049927,             0.26888,            0.010629,           0.0026294,           0.0026294,           0.0026294
                1640,            0.015782,            0.093865,          0.00087003,             0.83358,             0.62963,             0.65025,             0.42033,            0.049581,             0.27165,            0.010537,           0.0026261,           0.0026261,           0.0026261
                1641,            0.014972,            0.085738,          0.00069796,             0.83438,             0.63063,              0.6528,             0.42445,            0.049196,             0.27274,            0.010398,           0.0026227,           0.0026227,           0.0026227
                1642,            0.015961,            0.098611,          0.00079914,             0.84696,             0.61192,              0.6563,             0.42666,             0.04867,             0.27241,            0.010299,           0.0026193,           0.0026193,           0.0026193
                1643,            0.015167,            0.091929,          0.00066968,             0.83156,             0.62723,              0.6713,             0.43226,            0.048084,             0.26972,            0.010189,            0.002616,            0.002616,            0.002616
                1644,            0.017018,            0.088569,            0.001139,             0.82213,             0.63466,              0.6788,             0.43451,            0.047818,             0.26883,            0.010061,           0.0026126,           0.0026126,           0.0026126
                1645,            0.016594,               0.089,          0.00088336,             0.83408,             0.64193,             0.67535,             0.43657,            0.047578,             0.26671,           0.0098839,           0.0026093,           0.0026093,           0.0026093
                1646,            0.015501,            0.082106,          0.00054383,             0.84026,             0.63121,             0.67236,             0.43352,            0.047855,             0.27141,           0.0096807,            0.002606,            0.002606,            0.002606
                1647,            0.016209,            0.087213,          0.00078509,             0.82776,             0.63575,             0.67424,             0.43469,            0.047966,             0.27206,           0.0094115,           0.0026026,           0.0026026,           0.0026026
                1648,            0.017315,              0.1003,          0.00085487,             0.84746,             0.62411,             0.66951,             0.43699,            0.047997,             0.27238,           0.0092528,           0.0025993,           0.0025993,           0.0025993
                1649,            0.015656,            0.090692,          0.00049458,             0.84012,             0.62396,             0.67021,             0.43388,            0.048017,             0.26978,           0.0089939,            0.002596,            0.002596,            0.002596
                1650,            0.016025,            0.090609,          0.00075407,             0.80423,             0.62973,              0.6681,             0.43198,            0.048148,             0.26987,           0.0087845,           0.0025927,           0.0025927,           0.0025927
                1651,            0.015353,            0.087205,          0.00054273,             0.84901,             0.61849,             0.67858,             0.44336,            0.048111,             0.26563,           0.0086729,           0.0025894,           0.0025894,           0.0025894
                1652,            0.015185,            0.088231,          0.00042356,               0.841,             0.61753,             0.67808,             0.43829,             0.04841,              0.2652,           0.0085842,           0.0025862,           0.0025862,           0.0025862
                1653,            0.016504,            0.096396,          0.00064256,             0.76248,             0.65782,             0.68261,             0.44076,            0.048294,             0.26397,           0.0085446,           0.0025829,           0.0025829,           0.0025829
                1654,            0.015892,            0.086532,          0.00076506,             0.81494,             0.62838,             0.67954,             0.44017,            0.048127,             0.26349,           0.0085644,           0.0025796,           0.0025796,           0.0025796
                1655,            0.016135,            0.086387,          0.00084387,             0.85614,             0.61174,             0.67958,             0.44147,             0.04793,             0.26442,           0.0085745,           0.0025764,           0.0025764,           0.0025764
                1656,            0.015548,             0.08618,          0.00075534,             0.83666,             0.62407,              0.6779,              0.4385,            0.047869,             0.26834,           0.0086323,           0.0025731,           0.0025731,           0.0025731
                1657,             0.01684,            0.097594,          0.00094549,             0.85973,              0.6063,             0.68126,             0.43658,            0.047672,             0.26907,           0.0087772,           0.0025699,           0.0025699,           0.0025699
                1658,            0.015031,            0.088156,          0.00057257,             0.86285,             0.60617,             0.67946,             0.43081,            0.047556,             0.27002,           0.0090229,           0.0025667,           0.0025667,           0.0025667
                1659,            0.015485,            0.095417,          0.00062217,               0.822,             0.62954,             0.68166,             0.43683,            0.047425,             0.26882,           0.0092324,           0.0025634,           0.0025634,           0.0025634
                1660,             0.01658,            0.087096,          0.00058595,             0.85963,             0.60623,             0.68128,             0.43621,            0.047405,             0.26963,           0.0094249,           0.0025602,           0.0025602,           0.0025602
                1661,            0.015218,            0.087258,          0.00075583,             0.85977,             0.61192,             0.68757,             0.43717,            0.047195,              0.2691,           0.0093969,            0.002557,            0.002557,            0.002557
                1662,            0.016399,            0.089485,          0.00084803,             0.82828,               0.617,             0.68437,             0.43786,             0.04718,             0.26927,           0.0092759,           0.0025538,           0.0025538,           0.0025538
                1663,            0.016277,            0.083701,          0.00082177,             0.84295,             0.61977,             0.68809,             0.44033,            0.046874,             0.26978,           0.0089923,           0.0025507,           0.0025507,           0.0025507
                1664,            0.016206,            0.087702,          0.00062557,             0.79046,              0.6456,             0.68836,             0.43238,            0.046881,             0.27127,           0.0087768,           0.0025475,           0.0025475,           0.0025475
                1665,            0.016842,            0.097625,          0.00091826,             0.79835,             0.64265,             0.68667,             0.43723,            0.046823,             0.27237,           0.0084683,           0.0025443,           0.0025443,           0.0025443
                1666,             0.01649,            0.098045,            0.000898,             0.81627,             0.64562,             0.68939,             0.43496,            0.046878,              0.2723,            0.008312,           0.0025411,           0.0025411,           0.0025411
                1667,              0.0162,            0.082459,          0.00055493,             0.83921,             0.63343,             0.69298,             0.44054,            0.046677,             0.26934,           0.0081344,            0.002538,            0.002538,            0.002538
                1668,            0.016635,            0.087734,          0.00069491,             0.80058,             0.65107,             0.69423,             0.44211,            0.046604,             0.26678,           0.0080464,           0.0025349,           0.0025349,           0.0025349
                1669,            0.016712,            0.088834,           0.0010675,             0.78482,              0.6619,             0.70317,             0.44823,            0.046162,             0.26486,           0.0080107,           0.0025317,           0.0025317,           0.0025317
                1670,            0.015675,             0.08357,          0.00059419,             0.80628,              0.6522,             0.70224,             0.45226,            0.046114,             0.26329,           0.0078718,           0.0025286,           0.0025286,           0.0025286
                1671,            0.016731,            0.094164,          0.00073531,             0.80448,             0.64651,             0.70154,             0.45125,            0.046314,              0.2606,           0.0078122,           0.0025255,           0.0025255,           0.0025255
                1672,            0.015718,            0.089518,          0.00048179,             0.82571,             0.64063,             0.69648,             0.45095,            0.046567,             0.25867,           0.0078639,           0.0025224,           0.0025224,           0.0025224
                1673,            0.015348,            0.088247,          0.00054949,             0.82669,             0.63239,             0.69766,             0.45144,            0.047126,             0.25709,           0.0079857,           0.0025193,           0.0025193,           0.0025193
                1674,            0.015858,            0.084974,          0.00061383,             0.79897,             0.64077,             0.68706,             0.44212,            0.047765,              0.2571,           0.0081844,           0.0025162,           0.0025162,           0.0025162
                1675,            0.016934,            0.086035,          0.00095988,             0.78125,             0.65316,              0.6844,              0.4366,            0.048506,             0.25682,           0.0084256,           0.0025131,           0.0025131,           0.0025131
                1676,            0.014962,            0.081075,          0.00065588,             0.77961,             0.65316,             0.67945,             0.43239,            0.049687,             0.25744,           0.0086823,             0.00251,             0.00251,             0.00251
                1677,            0.015049,            0.082566,          0.00058065,             0.80633,             0.62403,               0.664,             0.42995,            0.050999,             0.25641,           0.0088894,            0.002507,            0.002507,            0.002507
                1678,            0.015261,            0.078685,          0.00058445,              0.7518,             0.63069,             0.64812,             0.41952,            0.052049,             0.25643,           0.0090336,           0.0025039,           0.0025039,           0.0025039
                1679,            0.016575,             0.10063,          0.00077127,             0.82131,              0.6026,             0.64506,             0.41448,            0.052105,             0.25506,            0.009133,           0.0025008,           0.0025008,           0.0025008
                1680,            0.014934,             0.08469,          0.00075363,             0.84557,             0.60258,             0.65108,             0.42124,            0.051816,             0.25501,           0.0092473,           0.0024978,           0.0024978,           0.0024978
                1681,            0.016068,            0.087829,          0.00070235,             0.78617,             0.62507,             0.65199,             0.41955,            0.051524,             0.25501,           0.0092813,           0.0024948,           0.0024948,           0.0024948
                1682,            0.016311,            0.082177,           0.0007705,             0.77527,             0.63528,             0.65555,             0.41738,            0.051365,             0.25658,            0.009333,           0.0024918,           0.0024918,           0.0024918
                1683,            0.015435,            0.081686,          0.00068089,             0.78254,             0.63069,             0.65234,             0.41494,            0.051321,              0.2578,           0.0093027,           0.0024887,           0.0024887,           0.0024887
                1684,            0.015586,            0.079931,          0.00069484,             0.85808,             0.58375,               0.646,             0.41741,            0.051126,             0.26075,           0.0092817,           0.0024857,           0.0024857,           0.0024857
                1685,            0.015222,            0.084749,           0.0005971,             0.84529,             0.58943,             0.64636,             0.42345,            0.051019,             0.26132,           0.0092393,           0.0024827,           0.0024827,           0.0024827
                1686,            0.015947,            0.083857,          0.00082973,             0.80501,             0.61843,             0.64799,              0.4219,            0.050745,             0.26239,            0.009252,           0.0024797,           0.0024797,           0.0024797
                1687,            0.015236,            0.086199,          0.00071018,             0.76416,             0.65242,             0.65424,             0.42641,            0.050413,             0.26367,            0.009291,           0.0024768,           0.0024768,           0.0024768
                1688,            0.014775,            0.081745,          0.00083462,             0.74515,             0.65316,             0.65511,             0.42419,            0.050321,             0.26416,           0.0092811,           0.0024738,           0.0024738,           0.0024738
                1689,            0.015483,            0.085755,           0.0007029,             0.79449,             0.63049,              0.6577,             0.42524,            0.050225,             0.26632,           0.0093563,           0.0024708,           0.0024708,           0.0024708
                1690,            0.015529,            0.081163,          0.00064331,             0.80021,             0.63004,             0.65909,             0.42313,            0.050025,             0.26488,           0.0093751,           0.0024679,           0.0024679,           0.0024679
                1691,            0.014951,            0.087716,          0.00057596,              0.8187,              0.6269,             0.66283,             0.42453,             0.04979,             0.26625,           0.0094446,           0.0024649,           0.0024649,           0.0024649
                1692,            0.015373,            0.087204,          0.00072549,             0.81432,             0.63631,             0.66316,             0.42327,            0.049469,             0.26686,           0.0093516,            0.002462,            0.002462,            0.002462
                1693,            0.016243,            0.079385,          0.00077336,              0.8084,             0.63684,             0.66332,             0.42151,            0.049346,             0.27007,           0.0092172,           0.0024591,           0.0024591,           0.0024591
                1694,            0.017204,            0.092193,          0.00081654,             0.82139,             0.62969,             0.66034,              0.4221,            0.048984,             0.27193,           0.0090457,           0.0024562,           0.0024562,           0.0024562
                1695,            0.015642,            0.078077,          0.00049414,              0.7866,             0.63631,             0.66014,             0.42271,            0.048839,             0.27476,           0.0088489,           0.0024532,           0.0024532,           0.0024532
                1696,            0.015862,            0.084879,          0.00093497,             0.80825,             0.63544,             0.66563,             0.42284,            0.048446,             0.27116,           0.0086648,           0.0024503,           0.0024503,           0.0024503
                1697,            0.016173,            0.091978,           0.0010926,             0.78446,             0.65316,             0.66721,             0.42466,            0.048268,             0.26908,           0.0086268,           0.0024475,           0.0024475,           0.0024475
                1698,            0.015164,            0.081741,          0.00055791,             0.83312,             0.63069,             0.67025,             0.43275,             0.04802,             0.26732,           0.0085864,           0.0024446,           0.0024446,           0.0024446
                1699,            0.015642,             0.07668,           0.0010099,             0.78932,             0.65878,             0.67007,             0.43867,            0.047824,             0.26805,           0.0085442,           0.0024417,           0.0024417,           0.0024417
                1700,            0.016034,            0.082145,          0.00065533,              0.8372,             0.63496,             0.67081,             0.43773,            0.047788,             0.26799,           0.0085824,           0.0024388,           0.0024388,           0.0024388
                1701,            0.016344,            0.090649,          0.00066091,             0.81889,             0.63997,             0.68263,             0.43798,            0.047294,             0.26702,           0.0087103,            0.002436,            0.002436,            0.002436
                1702,             0.01568,            0.086156,          0.00050585,             0.80415,             0.66138,             0.68507,              0.4425,            0.046598,             0.26307,           0.0088537,           0.0024331,           0.0024331,           0.0024331
                1703,            0.017213,            0.097814,          0.00098056,             0.77741,             0.68125,             0.69286,             0.44761,            0.046136,             0.26013,           0.0089249,           0.0024303,           0.0024303,           0.0024303
                1704,             0.01595,            0.079661,          0.00059006,             0.76985,              0.6752,              0.6968,             0.45396,            0.045804,             0.25824,           0.0088697,           0.0024275,           0.0024275,           0.0024275
                1705,            0.014761,            0.079665,           0.0004717,             0.81435,             0.65066,             0.69726,             0.45349,            0.045759,             0.25772,           0.0086979,           0.0024246,           0.0024246,           0.0024246
                1706,            0.016096,            0.085747,          0.00066082,             0.78118,             0.66916,             0.69864,             0.45582,            0.045888,             0.25748,           0.0085635,           0.0024218,           0.0024218,           0.0024218
                1707,            0.016565,            0.089696,          0.00085801,             0.83709,             0.63987,              0.6984,             0.45918,            0.046152,             0.25855,           0.0085375,            0.002419,            0.002419,            0.002419
                1708,            0.014747,            0.086199,          0.00070365,             0.82175,             0.64658,             0.69617,             0.45184,            0.046393,             0.25947,           0.0087001,           0.0024162,           0.0024162,           0.0024162
                1709,            0.014922,            0.085134,            0.000795,             0.77835,             0.65761,             0.68999,             0.44701,            0.046954,             0.26264,           0.0088234,           0.0024134,           0.0024134,           0.0024134
                1710,            0.016256,            0.094813,           0.0011074,             0.84017,             0.62331,             0.68769,               0.446,            0.047443,             0.26523,           0.0089593,           0.0024107,           0.0024107,           0.0024107
                1711,            0.015255,            0.084533,          0.00084824,             0.81756,             0.62928,              0.6849,             0.44261,            0.047762,             0.26598,           0.0092617,           0.0024079,           0.0024079,           0.0024079
                1712,            0.014256,            0.082154,          0.00057042,              0.7992,             0.63085,             0.67311,             0.43911,            0.047916,             0.26834,           0.0095624,           0.0024051,           0.0024051,           0.0024051
                1713,            0.014554,            0.086714,          0.00063553,             0.78183,             0.63069,             0.65597,             0.42959,            0.048323,             0.27159,           0.0097363,           0.0024024,           0.0024024,           0.0024024
                1714,            0.016787,            0.086293,          0.00078366,             0.78745,             0.63069,             0.65077,             0.42334,             0.04868,             0.27489,           0.0096235,           0.0023996,           0.0023996,           0.0023996
                1715,             0.01634,             0.08799,          0.00070064,             0.78393,             0.63069,             0.64933,             0.42489,            0.048941,             0.28121,           0.0095583,           0.0023969,           0.0023969,           0.0023969
                1716,            0.015421,            0.082725,          0.00073512,             0.78094,             0.62429,             0.64917,               0.424,            0.048813,              0.2829,           0.0094267,           0.0023942,           0.0023942,           0.0023942
                1717,            0.015657,            0.081787,          0.00078042,             0.75789,              0.6309,             0.64888,             0.42052,            0.048827,             0.28617,           0.0094125,           0.0023915,           0.0023915,           0.0023915
                1718,            0.014884,            0.085266,           0.0006347,             0.82822,             0.59492,             0.64851,             0.42144,            0.048799,             0.28458,           0.0093185,           0.0023888,           0.0023888,           0.0023888
                1719,            0.016288,            0.083192,          0.00068331,             0.77937,             0.62348,             0.65089,             0.42206,            0.048579,             0.28295,           0.0093777,           0.0023861,           0.0023861,           0.0023861
                1720,             0.01522,            0.087883,          0.00068211,             0.82749,             0.60068,             0.65328,             0.42121,            0.048452,             0.28064,           0.0092548,           0.0023834,           0.0023834,           0.0023834
                1721,            0.016487,            0.085667,          0.00069703,             0.79064,             0.62411,             0.66243,             0.42547,            0.048289,             0.27949,           0.0092074,           0.0023807,           0.0023807,           0.0023807
                1722,            0.015591,            0.084794,          0.00066287,             0.81626,               0.624,             0.67276,               0.429,            0.048103,             0.27637,            0.009136,            0.002378,            0.002378,            0.002378
                1723,            0.015876,            0.091869,          0.00075102,             0.83543,             0.62381,             0.67134,             0.42964,            0.048219,             0.27586,           0.0091246,           0.0023754,           0.0023754,           0.0023754
                1724,            0.016152,            0.087119,          0.00055165,             0.82344,             0.63626,             0.66892,             0.42402,            0.048372,             0.27442,           0.0090857,           0.0023727,           0.0023727,           0.0023727
                1725,            0.015931,            0.081456,          0.00088558,             0.81455,             0.63631,             0.66591,             0.43089,            0.048623,             0.27757,           0.0091116,           0.0023701,           0.0023701,           0.0023701
                1726,            0.016483,            0.093453,          0.00081549,              0.8046,             0.63069,             0.65779,             0.42723,            0.048957,              0.2771,            0.009127,           0.0023674,           0.0023674,           0.0023674
                1727,            0.014393,            0.087437,          0.00044245,             0.80116,              0.6302,             0.65382,             0.42438,            0.049569,             0.27749,           0.0092532,           0.0023648,           0.0023648,           0.0023648
                1728,            0.014929,             0.08508,          0.00079386,             0.82559,             0.60063,             0.64491,             0.41922,            0.050277,             0.27683,           0.0093418,           0.0023622,           0.0023622,           0.0023622
                1729,            0.015473,            0.089148,          0.00049108,             0.76838,             0.61847,             0.63801,             0.41925,            0.050821,             0.27582,            0.009478,           0.0023596,           0.0023596,           0.0023596
                1730,            0.016478,            0.085381,          0.00096925,             0.81571,             0.60134,             0.63427,             0.42424,            0.051147,             0.27282,           0.0096086,            0.002357,            0.002357,            0.002357
                1731,            0.015498,            0.086058,          0.00058064,              0.7946,             0.60726,             0.63359,             0.42289,            0.051463,             0.26943,           0.0096662,           0.0023544,           0.0023544,           0.0023544
                1732,            0.015598,            0.082655,          0.00077345,             0.79497,             0.61317,             0.63124,             0.42556,            0.051705,             0.26695,           0.0096956,           0.0023518,           0.0023518,           0.0023518
                1733,            0.016131,            0.086251,          0.00096155,             0.76843,             0.61288,              0.6319,              0.4264,            0.051742,             0.26468,           0.0096483,           0.0023492,           0.0023492,           0.0023492
                1734,            0.015593,            0.082635,          0.00070626,             0.77662,             0.61288,             0.63259,             0.42873,            0.051627,             0.26289,             0.00958,           0.0023467,           0.0023467,           0.0023467
                1735,            0.015896,            0.085232,          0.00057815,             0.83131,             0.59055,              0.6382,             0.42614,            0.051457,             0.26256,           0.0094529,           0.0023441,           0.0023441,           0.0023441
                1736,            0.015605,            0.089736,           0.0007668,             0.87359,             0.57355,             0.64349,             0.42918,            0.050923,             0.26266,           0.0094073,           0.0023416,           0.0023416,           0.0023416
                1737,            0.015824,            0.081135,          0.00079168,             0.79337,             0.61843,             0.66681,             0.44114,             0.05048,               0.262,            0.009363,            0.002339,            0.002339,            0.002339
                1738,            0.015725,            0.084487,          0.00066709,             0.82255,             0.60162,             0.65966,             0.43932,            0.050367,             0.25809,           0.0093163,           0.0023365,           0.0023365,           0.0023365
                1739,            0.015439,            0.075954,          0.00065833,             0.76195,             0.63631,             0.66363,             0.44012,            0.050323,             0.25652,           0.0091451,            0.002334,            0.002334,            0.002334
                1740,            0.015243,            0.077702,          0.00066972,             0.85534,             0.60725,             0.66842,             0.43956,            0.050212,             0.25688,           0.0089336,           0.0023315,           0.0023315,           0.0023315
                1741,            0.015149,            0.078734,          0.00049594,             0.76702,             0.64755,             0.66854,              0.4391,            0.049779,             0.25948,           0.0088408,            0.002329,            0.002329,            0.002329
                1742,            0.015824,             0.09268,          0.00089601,             0.86207,              0.6071,             0.67127,             0.43565,            0.049596,             0.26166,             0.00868,           0.0023265,           0.0023265,           0.0023265
                1743,            0.014845,            0.077713,          0.00070014,             0.81951,             0.62507,             0.67385,             0.43876,            0.049359,             0.26467,           0.0085287,            0.002324,            0.002324,            0.002324
                1744,            0.015325,            0.077843,           0.0007108,             0.83174,             0.62491,             0.67212,             0.43285,            0.049378,             0.26872,            0.008396,           0.0023215,           0.0023215,           0.0023215
                1745,            0.015291,            0.083981,          0.00059727,             0.84135,             0.61946,             0.66985,             0.42987,            0.049307,             0.27033,           0.0083437,           0.0023191,           0.0023191,           0.0023191
                1746,            0.015543,            0.094828,          0.00067202,             0.82959,             0.61941,             0.66178,             0.42811,            0.049371,             0.27276,           0.0083339,           0.0023166,           0.0023166,           0.0023166
                1747,            0.015981,            0.080775,          0.00070787,             0.80177,             0.63021,             0.65805,             0.42618,            0.049288,             0.27638,           0.0083328,           0.0023142,           0.0023142,           0.0023142
                1748,            0.015917,            0.090592,          0.00078718,             0.82822,             0.61288,             0.65777,             0.42337,            0.049312,             0.27974,           0.0083265,           0.0023117,           0.0023117,           0.0023117
                1749,            0.015636,            0.082227,          0.00053589,             0.82523,             0.61288,             0.65507,             0.42671,            0.049135,             0.28184,           0.0082984,           0.0023093,           0.0023093,           0.0023093
                1750,            0.015077,            0.077696,          0.00052503,             0.82688,              0.6181,             0.65047,             0.42464,            0.049014,             0.28359,           0.0082769,           0.0023069,           0.0023069,           0.0023069
                1751,            0.015281,            0.082942,          0.00051161,             0.83308,             0.61849,             0.65063,             0.42837,            0.048679,              0.2831,           0.0082988,           0.0023045,           0.0023045,           0.0023045
                1752,            0.015748,             0.08589,          0.00061111,             0.81874,             0.62485,             0.65563,              0.4317,            0.048359,              0.2818,           0.0084504,           0.0023021,           0.0023021,           0.0023021
                1753,             0.01574,            0.094651,          0.00064447,             0.82029,             0.62394,             0.66343,              0.4369,            0.048076,             0.28181,           0.0085867,           0.0022997,           0.0022997,           0.0022997
                1754,            0.016175,            0.087238,          0.00076492,             0.81795,             0.62507,             0.66185,             0.43744,             0.04815,             0.28089,           0.0087584,           0.0022973,           0.0022973,           0.0022973
                1755,            0.016227,            0.089902,          0.00087199,             0.81674,             0.62494,             0.65782,             0.43474,            0.048404,             0.27982,           0.0089463,           0.0022949,           0.0022949,           0.0022949
                1756,            0.015186,            0.085217,          0.00063069,             0.81427,             0.62491,             0.65912,             0.43307,            0.048594,              0.2776,           0.0090171,           0.0022926,           0.0022926,           0.0022926
                1757,            0.015249,             0.08222,          0.00066197,             0.79582,             0.63069,             0.65667,              0.4309,            0.049032,             0.27842,           0.0090087,           0.0022902,           0.0022902,           0.0022902
                1758,            0.015185,            0.085394,          0.00075139,             0.84178,             0.60726,             0.65745,               0.437,            0.049208,             0.27788,           0.0091424,           0.0022879,           0.0022879,           0.0022879
                1759,            0.016446,             0.10258,          0.00086913,             0.84401,             0.61288,             0.65921,             0.43365,            0.049396,             0.27728,           0.0093504,           0.0022855,           0.0022855,           0.0022855
                1760,            0.014847,            0.086309,          0.00063559,             0.83656,             0.61015,             0.65734,             0.43349,            0.049715,             0.27649,           0.0094731,           0.0022832,           0.0022832,           0.0022832
                1761,            0.015983,            0.085782,           0.0007995,              0.8419,             0.60718,             0.65695,              0.4319,            0.049894,             0.27737,           0.0096252,           0.0022809,           0.0022809,           0.0022809
